gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,seed_reach_count,pass_through,depth,is_seed,truncated_by_depth,in_deg_pct,out_deg_pct,in_kzt_pct,out_kzt_pct,in_tx_pct,out_tx_pct,pagerank_pct,betweenness_pct,seed_reach_pct,degree_pct,turnover_pct,consolidator_score,distributor_score,transit_score,terminal_score,coordinator_score,peripheral_score
100000006122699100,consolidator,0.6599654412262901,12,0.43816081136341145,"Признаки консолидации: 2 плательщиков (топ 15%), 7 стартовых ветвей; наблюдаемый вход 46k KZT.",2,0,45865.0,0.0,2,0,0.0004047064849586192,0.0,7,0.0,2,False,False,0.8538077969174978,0.0,0.4614687216681777,0.0,0.7398005439709883,0.0,0.7108540925266904,0.0,0.540702846975089,0.6958277254374159,0.3943472409152086,0.6599654412262901,0.0,0.0,0.6467219274995725,0.0,0.3400345587737099
100000008254069100,coordinator,0.7289433337771377,21,0.722795423848325,"Структурный кандидат: связи=6, betweenness топ 31%, достижим из 8 стартовых ветвей.",1,5,10200.0,107500.0,2,6,0.0003424861412375226,5.6891263480755905e-05,8,10.53921568627451,2,False,False,0.39913871260199457,0.829250720461095,0.11491387126019946,0.531700288184438,0.7398005439709883,0.7298270893371758,0.6112099644128114,0.6994106090373281,0.8362989323843416,0.9214894571556752,0.6083445491251682,0.0,0.7155023694535819,0.23870248324027796,0.0,0.7289433337771377,0.2710566662228623
100000003336565100,peripheral,0.7252741431489016,4,0.1558788773163319,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 17k KZT.",1,0,16550.0,0.0,1,0,0.0002911902917077186,0.0,1,0.0,2,False,False,0.39913871260199457,0.0,0.19492293744333636,0.0,0.33204895738893925,0.0,0.20862989323843417,0.0,0.1356761565836299,0.31157469717362046,0.15746971736204576,0.0,0.0,0.0,0.2747258568510984,0.0,0.7252741431489016
100000002492277100,terminal,0.516112226683616,3,0.3925800460570131,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 138k KZT; depth=2<4, исходящих не видно.",1,0,138500.0,0.0,1,0,0.00030740347309968685,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.7110154125113327,0.0,0.33204895738893925,0.0,0.4541814946619217,0.0,0.540702846975089,0.31157469717362046,0.6294302377747869,0.0,0.0,0.0,0.516112226683616,0.0,0.483887773316384
100000001339466100,peripheral,0.5496237009708237,3,0.3979956639671436,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 30k KZT.",1,0,30000.0,0.0,1,0,0.0003039018745217943,0.0,9,0.0,2,False,False,0.39913871260199457,0.0,0.3658204895738894,0.0,0.33204895738893925,0.0,0.4288256227758007,0.0,0.9079181494661922,0.31157469717362046,0.30237774786899957,0.0,0.0,0.0,0.4503762990291763,0.0,0.5496237009708237
100000005022964100,peripheral,0.5838819456319388,3,0.3979951980586625,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 20k KZT.",1,0,20000.0,0.0,1,0,0.0003273647858899897,0.0,10,0.0,2,False,False,0.39913871260199457,0.0,0.24592021758839527,0.0,0.33204895738893925,0.0,0.5685053380782918,0.0,0.959297153024911,0.31157469717362046,0.19784656796769853,0.0,0.0,0.0,0.4161180543680612,0.0,0.5838819456319388
100000003112436100,terminal,0.4955659891496178,2,0.37484272415932407,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 100k KZT; depth=2<4, исходящих не видно.",1,0,100000.0,0.0,1,0,0.0003021326407143058,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.6523118766999093,0.0,0.33204895738893925,0.0,0.40791814946619215,0.0,0.540702846975089,0.31157469717362046,0.576267384477344,0.0,0.0,0.0,0.4955659891496178,0.0,0.5044340108503822
100000000489417100,consolidator,0.7336259207338124,15,0.5406608687159596,"Признаки консолидации: 3 плательщиков (топ 7%), 7 стартовых ветвей; наблюдаемый вход 74k KZT.",3,1,73504.0,80000.0,3,1,0.0005517574141078733,6.65412975894768e-06,7,1.0883761427949499,2,False,False,0.9347234814143246,0.23054755043227665,0.5834088848594742,0.4719020172910663,0.8481414324569356,0.1707492795389049,0.8505338078291815,0.08840864440078586,0.540702846975089,0.8687752355316285,0.6567967698519516,0.7336259207338124,0.0,0.58445209032496,0.0,0.0,0.2663740792661876
100000002217161100,distributor,0.8746533577167187,35,0.8131617568348352,"Признаки распределения: 7 получателей (топ 12%), 19 переводов; наблюдаемый выход 995k KZT.",2,7,404750.0,995132.0,15,19,0.0008915694561715996,0.00010685663401602849,7,2.4586337245213095,2,False,False,0.8538077969174978,0.8804034582132565,0.8975521305530372,0.8659942363112392,0.9886672710788758,0.9236311239193083,0.9426156583629893,0.8084479371316307,0.540702846975089,0.9571556751906685,0.9475100942126514,0.7819463578787067,0.8746533577167187,0.6263768347671771,0.0,0.8246532258251197,0.1253466422832813
100000002469065100,terminal,0.5430841215158917,2,0.4189624300618973,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 200k KZT; depth=2<4, исходящих не видно.",1,0,200000.0,0.0,1,0,0.0003186959872113208,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.7880779691749773,0.0,0.33204895738893925,0.0,0.5324733096085409,0.0,0.540702846975089,0.31157469717362046,0.7081650964558098,0.0,0.0,0.0,0.5430841215158917,0.0,0.4569158784841083
100000007337374100,peripheral,0.6258747777817212,4,0.19012154518135924,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 20k KZT.",1,0,20000.0,0.0,2,0,0.0002923620404292881,0.0,1,0.0,2,False,False,0.39913871260199457,0.0,0.24592021758839527,0.0,0.7398005439709883,0.0,0.24199288256227758,0.0,0.1356761565836299,0.31157469717362046,0.19784656796769853,0.0,0.0,0.0,0.3741252222182788,0.0,0.6258747777817212
100000003249054100,consolidator,0.7478149813030138,3,0.6473672146303452,"Признаки консолидации: 7 плательщиков (топ 1%), 7 стартовых ветвей; наблюдаемый вход 100k KZT.",7,1,99700.0,15000.0,11,1,0.0004314632286065654,2.968239833778569e-05,7,0.15045135406218657,2,False,False,0.9913871260199456,0.23054755043227665,0.6446056210335449,0.15561959654178675,0.9771078875793291,0.1707492795389049,0.7313167259786477,0.5638506876227898,0.540702846975089,0.949304620906236,0.6047554957379991,0.7478149813030138,0.0,0.1577485908191491,0.0,0.6629961998862519,0.2521850186969862
100000003024542100,peripheral,0.6458379746437248,3,0.35607066923547326,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 8k KZT.",1,0,8500.0,0.0,1,0,0.00031794749343884253,0.0,10,0.0,2,False,False,0.39913871260199457,0.0,0.06890299184043518,0.0,0.33204895738893925,0.0,0.5289145907473309,0.0,0.959297153024911,0.31157469717362046,0.04800358905338717,0.0,0.0,0.0,0.35416202535627517,0.0,0.6458379746437248
100000002718366100,terminal,0.9756709499811256,10,0.7089584336566866,"Кандидат в наблюдаемый сток: 6 плательщиков, вход 2.5m KZT; depth=2<4, исходящих не видно.",6,0,2525000.0,0.0,10,0,0.0006811994866182293,0.0,9,0.0,2,False,False,0.9875339981867634,0.0,0.9959202175883953,0.0,0.9732547597461468,0.0,0.9074733096085409,0.0,0.9079181494661922,0.9214894571556752,0.9775684163301929,0.9533173841641849,0.0,0.0,0.9756709499811256,0.6444322175017443,0.02432905001887442
100000005059998100,peripheral,0.6560319256282607,1,0.2680868251624352,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 18k KZT.",1,0,18000.0,0.0,1,0,0.0002959172747769893,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.21917497733454216,0.0,0.33204895738893925,0.0,0.31895017793594305,0.0,0.540702846975089,0.31157469717362046,0.17653656348138178,0.0,0.0,0.0,0.3439680743717393,0.0,0.6560319256282607
100000004071070100,consolidator,0.6931778585094679,1,0.4783268427424434,"Признаки консолидации: 2 плательщиков (топ 15%), 7 стартовых ветвей; наблюдаемый вход 41k KZT.",2,1,41000.0,6000.0,5,1,0.0011875923340219298,0.0,7,0.14634146341463414,2,False,False,0.8538077969174978,0.23054755043227665,0.4390299184043518,0.04899135446685879,0.9204442429737081,0.1707492795389049,0.9621886120996441,0.0,0.540702846975089,0.8095558546433378,0.4013010318528488,0.6931778585094679,0.0,0.11690518029099599,0.0,0.0,0.3068221414905321
100000001584286100,terminal,0.8867775687787754,14,0.6156543889377237,"Кандидат в наблюдаемый сток: 2 плательщиков, вход 739k KZT; depth=2<4, исходящих не видно.",2,0,738699.0,0.0,3,0,0.00032848499407064284,0.0,8,0.0,2,False,False,0.8538077969174978,0.0,0.9587488667271079,0.0,0.8481414324569356,0.0,0.5711743772241993,0.0,0.8362989323843416,0.6958277254374159,0.8986092418124719,0.8271483385654781,0.0,0.0,0.8867775687787754,0.0,0.11322243122122455
100000008701256100,peripheral,0.5442572202792126,33,0.3499195872969125,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 58k KZT.",1,0,58250.0,0.0,1,0,0.0003037426349007179,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.5385312783318223,0.0,0.33204895738893925,0.0,0.427491103202847,0.0,0.540702846975089,0.31157469717362046,0.46343651861821444,0.0,0.0,0.0,0.45574277972078736,0.0,0.5442572202792126
100000001490461100,peripheral,0.6628515619707407,8,0.4883825857449595,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 1, наблюдаемый оборот 25k KZT.",1,1,20000.0,5000.0,1,1,0.00032099043429899374,1.4841199168892845e-05,9,0.25,2,False,False,0.39913871260199457,0.23054755043227665,0.24592021758839527,0.01729106628242075,0.33204895738893925,0.1707492795389049,0.5480427046263345,0.3791748526522593,0.9079181494661922,0.6958277254374159,0.2541498429789143,0.0,0.0,0.33714843802925926,0.0,0.0,0.6628515619707407
100000008531186100,terminal,0.5654828266810349,3,0.4963333353325541,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 125k KZT; depth=2<4, исходящих не видно.",1,0,125000.0,0.0,1,0,0.0003619550454860551,0.0,9,0.0,2,False,False,0.39913871260199457,0.0,0.6946962828649139,0.0,0.33204895738893925,0.0,0.6516903914590747,0.0,0.9079181494661922,0.31157469717362046,0.6175414984297891,0.0,0.0,0.0,0.5654828266810349,0.0,0.4345171733189651
100000004765639100,peripheral,0.5812750616619038,1,0.3409125728639817,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 2, наблюдаемый оборот 16k KZT.",1,2,5000.0,11000.0,1,2,0.00036185625061452016,0.0,7,2.2,2,False,False,0.39913871260199457,0.5597982708933718,0.012919310970081596,0.1239193083573487,0.33204895738893925,0.40778097982708933,0.650355871886121,0.0,0.540702846975089,0.8095558546433378,0.15051592642440556,0.0,0.0,0.41872493833809615,0.0,0.0,0.5812750616619038
100000002983879100,consolidator,0.8258799803512258,3,0.5937648778129325,"Признаки консолидации: 2 плательщиков (топ 15%), 9 стартовых ветвей; наблюдаемый вход 200k KZT.",2,0,200050.0,0.0,2,0,0.0003580797764870863,0.0,9,0.0,2,False,False,0.8538077969174978,0.0,0.7919310970081596,0.0,0.7398005439709883,0.0,0.6419039145907474,0.0,0.9079181494661922,0.6958277254374159,0.7115298340062809,0.8258799803512258,0.0,0.0,0.8174660542422315,0.0,0.17412001964877422
100000008734364100,peripheral,0.6764867451434619,4,0.19354355705291215,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 26k KZT.",1,0,26200.0,0.0,1,0,0.0002944677917550073,0.0,1,0.0,2,False,False,0.39913871260199457,0.0,0.3343155031731641,0.0,0.33204895738893925,0.0,0.29137010676156583,0.0,0.1356761565836299,0.31157469717362046,0.27209510991476,0.0,0.0,0.0,0.32351325485653815,0.0,0.6764867451434619
100000003192220100,terminal,0.5389590081886024,2,0.4068309304476909,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 60k KZT; depth=2<4, исходящих не видно.",1,0,60000.0,0.0,2,0,0.0005031715963348392,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.5432910244786945,0.0,0.7398005439709883,0.0,0.7784697508896797,0.0,0.540702846975089,0.31157469717362046,0.47016599371915657,0.0,0.0,0.0,0.5389590081886024,0.0,0.46104099181139757
100000008060273100,peripheral,0.5493626247406782,3,0.3731678023579111,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 10k KZT.",1,0,10000.0,0.0,2,0,0.0002989671315033319,0.0,11,0.0,2,False,False,0.39913871260199457,0.0,0.09791477787851315,0.0,0.7398005439709883,0.0,0.36076512455516013,0.0,0.9911032028469751,0.31157469717362046,0.0708838043965904,0.0,0.0,0.0,0.45063737525932185,0.0,0.5493626247406782
100000008205937100,terminal,0.574311617378034,15,0.45977426611725825,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 35k KZT; depth=2<4, исходящих не видно.",1,0,35000.0,0.0,3,0,0.00033164706434217267,0.0,10,0.0,2,False,False,0.39913871260199457,0.0,0.4029918404351768,0.0,0.8481414324569356,0.0,0.5805160142348754,0.0,0.959297153024911,0.31157469717362046,0.3380439659039928,0.0,0.0,0.0,0.574311617378034,0.0,0.42568838262196596
100000005507142100,consolidator,0.5987601349280351,37,0.40680000756448875,"Признаки консолидации: 3 плательщиков (топ 7%), 1 стартовых ветвей; наблюдаемый вход 51k KZT.",3,3,51000.0,100000.0,3,4,0.000558950097758131,0.0,1,1.9607843137254901,2,False,False,0.9347234814143246,0.7118155619596542,0.5086128739800544,0.520893371757925,0.8481414324569356,0.6203170028818443,0.8612099644128114,0.0,0.1356761565836299,0.9214894571556752,0.651861821444594,0.5987601349280351,0.5390129682997119,0.5669421423084497,0.0,0.0,0.40123986507196485
100000005539910100,coordinator,0.7494495111417528,3,0.7403277680925004,"Структурный кандидат: связи=3, betweenness топ 40%, достижим из 10 стартовых ветвей.",1,2,102000.0,22000.0,1,2,0.000498726301748055,3.85871178391214e-05,10,0.21568627450980393,2,False,False,0.39913871260199457,0.5597982708933718,0.6627379873073436,0.21109510086455333,0.33204895738893925,0.40778097982708933,0.7744661921708185,0.6031434184675835,0.959297153024911,0.8095558546433378,0.6159712875729026,0.0,0.0,0.2923109189581392,0.0,0.7494495111417528,0.25055048885824716
100000002459163100,peripheral,0.7029033362586024,55,0.21327243207770774,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 20k KZT.",1,0,20180.0,0.0,1,0,0.00036111544422251415,0.0,1,0.0,2,False,False,0.39913871260199457,0.0,0.25883952855847686,0.0,0.33204895738893925,0.0,0.6485765124555161,0.0,0.1356761565836299,0.31157469717362046,0.2095109914759982,0.0,0.0,0.0,0.2970966637413976,0.0,0.7029033362586024
100000004666651100,terminal,0.6462517805693304,67,0.5687005593159004,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 429k KZT; depth=2<4, исходящих не видно.",1,0,429250.0,0.0,1,0,0.00045753888989794294,0.0,10,0.0,2,False,False,0.39913871260199457,0.0,0.9034451495920217,0.0,0.33204895738893925,0.0,0.7473309608540926,0.0,0.959297153024911,0.31157469717362046,0.8331090174966352,0.0,0.0,0.0,0.6462517805693304,0.0,0.3537482194306696
100000003927792100,peripheral,0.6822898585385055,2,0.23566996171234636,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 13k KZT.",1,0,13067.0,0.0,1,0,0.00028972644169034,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.1441523118766999,0.0,0.33204895738893925,0.0,0.1610320284697509,0.0,0.540702846975089,0.31157469717362046,0.1094661283086586,0.0,0.0,0.0,0.3177101414614945,0.0,0.6822898585385055
100000000607941100,coordinator,0.7038945414872728,2,0.6662452659723457,"Структурный кандидат: связи=3, betweenness топ 35%, достижим из 7 стартовых ветвей.",2,1,50000.0,70000.0,3,4,0.0005785720589504693,4.020525527358932e-05,7,1.4,2,False,False,0.8538077969174978,0.23054755043227665,0.49546690843155033,0.43804034582132567,0.8481414324569356,0.6203170028818443,0.8718861209964412,0.650294695481336,0.540702846975089,0.8095558546433378,0.6126065500224316,0.6909198828494272,0.0,0.6153049134766954,0.0,0.7038945414872728,0.2961054585127272
100000004158362100,peripheral,0.6878428957098564,1,0.2380024315976505,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 12k KZT.",1,0,12000.0,0.0,1,0,0.0002913822339326508,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.12828649138712603,0.0,0.33204895738893925,0.0,0.21708185053380782,0.0,0.540702846975089,0.31157469717362046,0.09690444145356662,0.0,0.0,0.0,0.31215710429014365,0.0,0.6878428957098564
100000005664922100,distributor,0.6079971181556196,25,0.4484418578778182,"Признаки распределения: 3 получателей (топ 29%), 4 переводов; наблюдаемый выход 537k KZT.",2,3,22000.0,537000.0,2,4,0.0008059658576323338,0.0,1,24.40909090909091,2,False,False,0.8538077969174978,0.7118155619596542,0.2728921124206709,0.7968299711815562,0.7398005439709883,0.6203170028818443,0.9283807829181495,0.0,0.1356761565836299,0.8995065051592642,0.876626289816061,0.5333711158180697,0.6079971181556196,0.2611475590187776,0.0,0.0,0.39200288184438037
100000007594394100,consolidator,0.9034923155225315,1,0.8110864852270466,"Признаки консолидации: 6 плательщиков (топ 2%), 9 стартовых ветвей; наблюдаемый вход 395k KZT.",6,1,395385.0,3376312.0,6,40,0.0004055854787031871,2.7555159790244383e-05,9,8.539302199122375,2,False,False,0.9875339981867634,0.23054755043227665,0.8939256572982774,0.9711815561959655,0.935856754306437,0.973342939481268,0.7112989323843416,0.550098231827112,0.9079181494661922,0.9371915657245401,0.987438313144908,0.9034923155225315,0.0,0.15856782827044458,0.0,0.7637603987106293,0.09650768447746849
100000000979567100,peripheral,0.7592269989965896,4,0.19356647747720723,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 10k KZT.",1,0,10000.0,0.0,1,0,0.0005307306769296842,0.0,1,0.0,2,False,False,0.39913871260199457,0.0,0.09791477787851315,0.0,0.33204895738893925,0.0,0.8002669039145908,0.0,0.1356761565836299,0.31157469717362046,0.0708838043965904,0.0,0.0,0.0,0.24077300100341031,0.0,0.7592269989965896
100000002831727100,peripheral,0.8557570858055505,20,0.329878472448058,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 1, наблюдаемый оборот 83k KZT.",1,1,6000.0,77000.0,1,3,0.0002907462180152881,1.3357079252003561e-05,7,12.833333333333334,2,False,False,0.39913871260199457,0.23054755043227665,0.04057116953762466,0.46253602305475505,0.33204895738893925,0.5295389048991355,0.19395017793594305,0.21021611001964635,0.540702846975089,0.6958277254374159,0.5262449528936743,0.0,0.0,0.1442429141944494,0.0,0.0,0.8557570858055505
100000003062895100,consolidator,0.8514725489848132,11,0.6189007763978585,"Признаки консолидации: 2 плательщиков (топ 15%), 9 стартовых ветвей; наблюдаемый вход 328k KZT.",2,0,328444.0,0.0,2,0,0.000407650670955185,0.0,9,0.0,2,False,False,0.8538077969174978,0.0,0.8671804170444243,0.0,0.7398005439709883,0.0,0.7121886120996441,0.0,0.9079181494661922,0.6958277254374159,0.7895917451772095,0.8514725489848132,0.0,0.0,0.8438033162549242,0.0,0.14852745101518683
100000008376089100,terminal,0.5145256446346587,31,0.3874983327950048,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 135k KZT; depth=2<4, исходящих не видно.",1,0,135000.0,0.0,1,0,0.000302435334778072,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.706482320942883,0.0,0.33204895738893925,0.0,0.4110320284697509,0.0,0.540702846975089,0.31157469717362046,0.6269627635711081,0.0,0.0,0.0,0.5145256446346587,0.0,0.48547435536534134
100000003219438100,peripheral,0.5975663771241808,1,0.3469780814109412,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 32k KZT.",1,0,32000.0,0.0,1,0,0.0004471556370431053,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.386219401631913,0.0,0.33204895738893925,0.0,0.7433274021352313,0.0,0.540702846975089,0.31157469717362046,0.3221175414984298,0.0,0.0,0.0,0.40243362287581913,0.0,0.5975663771241808
100000000967918100,peripheral,0.5356783444859217,1,0.34878416609972535,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 21k KZT.",1,0,21200.0,0.0,3,0,0.00047927096158051775,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.2681323662737987,0.0,0.8481414324569356,0.0,0.7624555160142349,0.0,0.540702846975089,0.31157469717362046,0.21825930910722297,0.0,0.0,0.0,0.46432165551407834,0.0,0.5356783444859217
100000003254723100,terminal,0.7448011912674266,3,0.5872621060100525,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 270k KZT; depth=2<4, исходящих не видно.",1,0,269850.0,0.0,6,0,0.00053004366318591,0.0,10,0.0,2,False,False,0.39913871260199457,0.0,0.8399818676337262,0.0,0.935856754306437,0.0,0.7962633451957295,0.0,0.959297153024911,0.31157469717362046,0.7599820547330641,0.0,0.0,0.0,0.7448011912674266,0.0,0.2551988087325734
100000003823811100,coordinator,0.6907056226344006,21,0.6695460436072973,"Структурный кандидат: связи=4, betweenness топ 22%, достижим из 7 стартовых ветвей.",1,3,30000.0,66130.0,1,3,0.0003569753080281231,8.969031364400911e-05,7,2.2043333333333335,2,False,False,0.39913871260199457,0.7118155619596542,0.3658204895738894,0.42939481268011526,0.33204895738893925,0.5295389048991355,0.6396797153024911,0.7858546168958742,0.540702846975089,0.8687752355316285,0.5657245401525348,0.0,0.6158609014680988,0.47176489732811405,0.0,0.6907056226344006,0.3092943773655994
100000008587459100,consolidator,0.6726850178903863,1,0.49608767966047107,"Признаки консолидации: 2 плательщиков (топ 15%), 7 стартовых ветвей; наблюдаемый вход 182k KZT.",2,2,181507.0,686500.0,2,4,0.00030075681163842634,0.0,7,3.782223275135394,2,False,False,0.8538077969174978,0.5597982708933718,0.7642792384406165,0.8285302593659942,0.7398005439709883,0.6203170028818443,0.3919039145907473,0.0,0.540702846975089,0.8687752355316285,0.9143113503813369,0.6726850178903863,0.0,0.31985772219983644,0.0,0.0,0.32731498210961374
100000008603331100,distributor,0.8243089801441489,11,0.7674581232596777,"Признаки распределения: 6 получателей (топ 15%), 6 переводов; наблюдаемый выход 742k KZT.",2,6,39500.0,741774.0,3,6,0.0003442340297094514,0.00013550660110728252,7,18.779088607594936,2,False,False,0.8538077969174978,0.8595100864553314,0.42543064369900274,0.8371757925072046,0.8481414324569356,0.7298270893371758,0.6129893238434164,0.8349705304518664,0.540702846975089,0.949304620906236,0.9048900852400179,0.638078110329964,0.8243089801441489,0.38259914638853654,0.0,0.744763761151369,0.17569101985585112
100000008758168100,distributor,0.7844265752478443,18,0.7671005089246217,"Признаки распределения: 5 получателей (топ 18%), 5 переводов; наблюдаемый выход 1.5m KZT.",2,5,75410.0,1533600.0,2,5,0.0003183672512790776,3.2360367846623985e-05,9,20.33682535472749,2,False,False,0.8538077969174978,0.829250720461095,0.5888485947416138,0.9149855907780979,0.7398005439709883,0.6822766570605188,0.530693950177936,0.5834970530451866,0.9079181494661922,0.9371915657245401,0.9573799910273665,0.768581985235995,0.7844265752478443,0.3354967620499437,0.0,0.725622967312696,0.21557342475215568
100000003724440100,terminal,0.6586212928667529,1,0.41706548113184416,"Кандидат в наблюдаемый сток: 2 плательщиков, вход 50k KZT; depth=2<4, исходящих не видно.",2,0,50000.0,0.0,2,0,0.0003080878958078091,0.0,7,0.0,2,False,False,0.8538077969174978,0.0,0.49546690843155033,0.0,0.7398005439709883,0.0,0.45951957295373663,0.0,0.540702846975089,0.6958277254374159,0.4235082996859578,0.6290649006430215,0.0,0.0,0.6586212928667529,0.0,0.34137870713324714
100000000291906100,consolidator,0.7774930995376569,49,0.7532696922285349,"Признаки консолидации: 2 плательщиков (топ 15%), 7 стартовых ветвей; наблюдаемый вход 388k KZT.",2,2,388000.0,455854.0,3,6,0.0007629373053537487,5.9563341146058246e-05,7,1.1748814432989692,2,False,False,0.8538077969174978,0.5597982708933718,0.8902991840435177,0.776657060518732,0.8481414324569356,0.7298270893371758,0.9225978647686833,0.712180746561886,0.540702846975089,0.8687752355316285,0.9134140870345446,0.7774930995376569,0.0,0.7263559328730492,0.0,0.7741019535889531,0.22250690046234312
100000005077484100,peripheral,0.8071486551828346,30,0.2992356086522397,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 2, наблюдаемый оборот 164k KZT.",1,2,150000.0,13550.0,1,2,0.0005397108639201059,0.0,1,0.09033333333333333,2,False,False,0.39913871260199457,0.5597982708933718,0.728921124206709,0.14121037463976946,0.33204895738893925,0.40778097982708933,0.8314056939501779,0.0,0.1356761565836299,0.8095558546433378,0.6684611933602512,0.0,0.0,0.19285134481716532,0.0,0.0,0.8071486551828346
100000004192107100,peripheral,0.5790089226083506,3,0.3628635714007615,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 25k KZT.",1,0,25000.0,0.0,1,0,0.0002993001243079831,0.0,8,0.0,2,False,False,0.39913871260199457,0.0,0.3125566636446056,0.0,0.33204895738893925,0.0,0.3665480427046263,0.0,0.8362989323843416,0.31157469717362046,0.2541498429789143,0.0,0.0,0.0,0.4209910773916494,0.0,0.5790089226083506
100000002193259100,consolidator,0.7862429543496707,12,0.7482189413692917,"Признаки консолидации: 2 плательщиков (топ 15%), 8 стартовых ветвей; наблюдаемый вход 48k KZT.",2,3,48000.0,58000.0,2,3,0.0008908421386694424,4.007123775601068e-05,8,1.2083333333333333,2,False,False,0.8538077969174978,0.7118155619596542,0.4759746146872167,0.4048991354466859,0.7398005439709883,0.5295389048991355,0.9421708185053381,0.6267190569744597,0.8362989323843416,0.8995065051592642,0.5901749663526245,0.7862429543496707,0.5858666481715293,0.7708682379282693,0.0,0.7847616806046929,0.21375704565032927
100000005481280100,distributor,0.5694279623831552,2,0.5494689798424425,"Признаки распределения: 3 получателей (топ 29%), 3 переводов; наблюдаемый выход 50k KZT.",1,3,32700.0,50000.0,1,3,0.0002959725024799912,3.0424458296230334e-05,7,1.529051987767584,2,False,False,0.39913871260199457,0.7118155619596542,0.3889392565729828,0.36743515850144093,0.33204895738893925,0.5295389048991355,0.3193950177935943,0.5795677799607073,0.540702846975089,0.8687752355316285,0.5246747420367878,0.0,0.5694279623831552,0.5593868784686946,0.0,0.0,0.4305720376168448
100000004527381100,peripheral,0.560062632949413,2,0.4430562992496069,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 1, наблюдаемый оборот 393k KZT.",1,1,119333.17,273866.11,1,1,0.0003754989642558976,0.0,7,2.2949705433954364,2,False,False,0.39913871260199457,0.23054755043227665,0.6890299184043518,0.6801152737752162,0.33204895738893925,0.1707492795389049,0.6725978647686833,0.0,0.540702846975089,0.6958277254374159,0.8192014356213548,0.0,0.0,0.43993736705058695,0.0,0.0,0.560062632949413
100000001578517100,peripheral,0.6047059963444892,2,0.28673843531945675,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 30k KZT.",1,0,30000.0,0.0,1,0,0.00029053829816639534,0.0,7,0.0,2,False,False,0.39913871260199457,0.0,0.3658204895738894,0.0,0.33204895738893925,0.0,0.1883896797153025,0.0,0.540702846975089,0.31157469717362046,0.30237774786899957,0.0,0.0,0.0,0.3952940036555108,0.0,0.6047059963444892
